ID,SMILES,mw,Group,SA,_nn_tanimoto,scaffold
EN300-7463171,O=S(=O)(CCO)CCBr,217.08,Comprehensive,3.0998099470248883,0.7142857142857143,
EN300-315363,OCC1CC(Cl)C1,120.58,Comprehensive,2.773508201908694,0.5,C1CCC1
EN300-27694902,OCCCCOCCI,244.07,Comprehensive,2.590322776456325,0.65,
EN300-57109,OCCCCCCl,122.59,Comprehensive,2.1004608334876416,1.0,
EN300-134537,OCCOCCOCCCl,168.62,Comprehensive,2.3771715644777096,1.0,
EN300-196483,OCc1cccc(CBr)n1,202.05,Comprehensive,2.4560204655766125,0.6153846153846154,c1ccncc1
EN300-43359156,OCC(CBr)C(F)(F)F,206.99,Comprehensive,3.598652057165894,0.5454545454545454,
EN300-257374,OCCCCOCCCCCl,180.67,Comprehensive,2.14556857451063,0.9473684210526315,
EN300-298653,OCCOCCI,216.02,Comprehensive,2.8710794569694222,0.9375,
EN300-57108,OCCCCBr,153.02,Comprehensive,2.344086317516931,0.9230769230769231,
EN300-22342,OCCCCl,94.54,Comprehensive,2.607588145601973,0.7692307692307693,
EN300-7463738,OCCOCCOCCOCCCl,212.67,Comprehensive,2.390084656453734,1.0,
EN300-715899,OCc1ccc(-c2cncc(CCl)c2)cc1,233.69,Comprehensive,1.9681170372212424,0.71875,c1ccc(-c2cccnc2)cc1
EN300-175246,CC(O)CCCCl,122.59,Comprehensive,2.896280503597284,0.6666666666666666,
EN300-33252291,OCC1CC(CBr)C1,179.05,Comprehensive,2.9682380006445896,0.55,C1CCC1
EN300-116457,OCCOCCBr,169.02,Comprehensive,2.622919942799381,0.9375,
EN300-37347663,O[C@H]1C[C@H](I)C1,198.0,Comprehensive,3.5385859329015457,1.0,C1CCC1
EN300-7591080,CC(O)COCCCl,138.59,Comprehensive,3.0853125001353776,0.5833333333333334,
EN300-7016274,OCCCOCCCCl,152.62,Comprehensive,2.2746193918409414,0.9444444444444444,
EN300-6744059,OCC1CC(Br)C1,165.03,Comprehensive,2.99349281729331,0.55,C1CCC1
EN300-7540671,OC1CC(I)C1,198.0,Comprehensive,3.5385859329015457,1.0,C1CCC1
EN300-51846060,CC1(CBr)CC(O)C1,179.05,Comprehensive,3.334591407237996,0.5652173913043478,C1CCC1
EN300-172812,CC(O)CCCl,108.57,Comprehensive,3.173144388436289,0.6666666666666666,
EN300-254257,O[C@H]1C[C@H](Br)C1,151.0,Comprehensive,3.1755028559784684,1.0,C1CCC1
EN300-244160,CC(Cl)CCO,108.57,Comprehensive,3.23425208074398,0.6666666666666666,
EN300-26982118,OC1CC(CCBr)C1,179.05,Comprehensive,2.8852929456995344,1.0,C1CCC1
EN300-7697178,OCCCc1nc(CCl)cs1,191.68,Comprehensive,2.4841918995726644,0.6666666666666666,c1cscn1
EN300-7657391,Cl.OCc1nc(CCl)cs1,200.09,Comprehensive,2.8335202542494784,0.9583333333333334,c1cscn1
EN300-57110,OCCCCCBr,167.04,Comprehensive,2.2165499023135524,1.0,
EN300-45684316,O[C@H]1C[C@H](CCBr)C1,179.05,Comprehensive,2.8852929456995344,1.0,C1CCC1
EN300-246314,CC(Cl)CCCO,122.59,Comprehensive,3.0153497343665148,0.6666666666666666,
EN300-768504,OCC1CCN(CCCBr)CC1,236.15,Comprehensive,2.213036584032272,0.6428571428571429,C1CCNCC1
EN300-7545089,OCCCOCCOCCCCl,196.67,Comprehensive,2.3015297967019563,0.9444444444444444,
EN300-7002058,CC(Br)CCO,151.98,Comprehensive,3.3787320807439816,0.6666666666666666,
EN300-67396,OCCCBr,138.99,Comprehensive,2.7725171396848136,0.7692307692307693,
EN300-1250516,OCCCCI,200.02,Comprehensive,2.6681036252092394,0.9230769230769231,
EN300-52122236,OC1CC2(CCC(Br)CC2)C1,219.12,Comprehensive,3.725560330293512,0.5833333333333334,C1CCC2(CC1)CCC2
EN300-37355933,OC1CC(F)(CBr)C1,183.02,Comprehensive,3.5967267918533814,0.5909090909090909,C1CCC1
EN300-7574488,C[C@@H](O)CCI,200.02,Comprehensive,3.574738234590136,0.47368421052631576,
EN300-46893999,O[C@H]1C[C@@H](CCBr)C1,179.05,Comprehensive,2.8852929456995344,1.0,C1CCC1
EN300-83766,OCC#CCBr,148.99,Comprehensive,3.630307471363084,0.4444444444444444,
EN300-1913860,CC(C)(CO)CCCBr,195.1,Comprehensive,2.799571151038265,0.5652173913043478,
EN300-297733,OC1CC(Br)C1,151.0,Comprehensive,3.1755028559784684,1.0,C1CCC1
EN300-2969983,OCc1nc(CCl)cs1,163.63,Comprehensive,2.667733853379403,0.9583333333333334,c1cscn1
EN300-85129,OCCCCCCBr,181.07,Comprehensive,2.1302579806645703,1.0,
EN300-26571096,O[C@H]1C[C@H](CBr)C1,165.03,Comprehensive,2.9474082019086936,1.0,C1CCC1
EN300-1600517,OCC(F)CBr,156.98,Comprehensive,3.989227465359366,0.5,
EN300-85127,OCCCCCCCBr,195.1,Comprehensive,2.0705990841486344,1.0,
EN300-254266,O[C@H]1C[C@H](Cl)C1,106.55,Comprehensive,2.9718167021323154,1.0,C1CCC1
EN300-255192,OC1CC(Cl)C1,106.55,Comprehensive,2.9718167021323154,1.0,C1CCC1
EN300-179511,OCCCCCCCCCCCBr,251.2,Comprehensive,1.9713208310899064,1.0,
EN300-225741,CC(CBr)CCO,167.04,Comprehensive,3.1446958882126683,0.5789473684210527,
EN300-7087654,OCCSCCCl,140.63,Comprehensive,2.937038161422864,0.5,
EN300-649268,OCc1cnc(CCCl)o1,161.59,Comprehensive,2.9162517842579305,0.7142857142857143,c1cocn1
EN300-7353728,OCCCOCCOCCCl,182.65,Comprehensive,2.3391199392748963,0.8,
EN300-133572,OCCCCCCCCCCBr,237.18,Comprehensive,1.9823678057517284,1.0,
EN300-256310,O[C@H]1C[C@@H](CBr)C1,165.03,Comprehensive,2.9474082019086936,1.0,C1CCC1
EN300-1706889,OCCOCCOCCOCCBr,257.12,Comprehensive,2.4908622032312806,1.0,
EN300-87131,OCCCCCCCCCCCCBr,265.23,Comprehensive,1.9148589126626376,1.0,
EN300-6740901,OCCCCCCCCCBr,223.15,Comprehensive,2.0009030658257654,1.0,
EN300-4208481,O=CCN1CCN(CCO)CC1,172.23,Comprehensive,2.2344370365209603,0.5,C1CNCCN1
EN300-726167,O=Cc1ccc(N2CCC[C@@H]2CO)cn1,206.24,Comprehensive,3.0239760823887494,1.0,c1cncc(N2CCCC2)c1
EN300-726017,C[C@@H](O)C1CN(c2ccc(C=O)cc2)C1,205.25,Comprehensive,2.715883844507516,1.0,c1ccc(N2CCC2)cc1
EN300-26690978,O=CCn1cc(CO)nn1,141.13,Comprehensive,2.9762254106315567,0.7419354838709677,c1c[nH]nn1
EN300-726012,C[C@H](O)C1CN(c2ccc(C=O)nc2)C1,206.24,Comprehensive,3.208587409235471,1.0,c1cncc(N2CCC2)c1
EN300-1595045,O=Cc1nnn(CCOCCO)c1C(F)(F)F,253.18,Comprehensive,3.065979290870657,0.6829268292682927,c1c[nH]nn1
EN300-725997,CC(O)C1CN(c2ccc(C=O)cc2)C1,205.25,Comprehensive,2.715883844507516,1.0,c1ccc(N2CCC2)cc1
EN300-726168,O=Cc1ccc(N2CCC[C@H]2CO)cn1,206.24,Comprehensive,3.0239760823887494,1.0,c1cncc(N2CCCC2)c1
EN300-715996,O=Cc1cncc(-c2ccc(CO)cc2)c1,213.23,Comprehensive,2.0428441275222458,0.6764705882352942,c1ccc(-c2cccnc2)cc1
EN300-726068,O=Cc1cnc(N2CCC[C@@H]2CO)nc1,207.23,Comprehensive,3.027440840886066,1.0,c1cnc(N2CCCC2)nc1
EN300-175701,CN(CCO)c1ccc(C=O)cn1,180.2,Comprehensive,2.498097442316519,0.6052631578947368,c1ccncc1
EN300-726156,O=Cc1ccc(N2CC(O)C2)cn1,178.19,Comprehensive,2.601524365393441,0.7222222222222222,c1cncc(N2CCC2)c1
EN300-725947,O=Cc1ccc(N2CCC[C@@H]2CO)nc1,206.24,Comprehensive,2.838524561816298,1.0,c1ccc(N2CCCC2)nc1
EN300-7327853,O=CC#CCCO,98.1,Comprehensive,3.4559774326779253,0.6,
EN300-1620541,O=CC1(CCO)CC1,114.14,Comprehensive,3.31567756108415,0.7142857142857143,C1CC1
EN300-1594399,Cc1c(C=O)nnn1CCCCCO,197.23,Comprehensive,2.794981177408115,0.967741935483871,c1c[nH]nn1
EN300-1594397,Cc1c(C=O)nnn1CCOCCO,199.21,Comprehensive,2.9551137217868124,0.6578947368421053,c1c[nH]nn1
EN300-1594403,Cc1c(C=O)nnn1CCCCO,183.21,Comprehensive,2.870047442316517,0.967741935483871,c1c[nH]nn1
EN300-1623080,CC(O)CCC1(C=O)CC1,142.2,Comprehensive,3.616497881381856,0.52,C1CC1
EN300-1263762,O=Cc1cnn(CCO)c1,140.14,Comprehensive,2.643388597444744,0.6774193548387096,c1cn[nH]c1
EN300-5261113,O=Cc1cccc(CO)n1,137.14,Comprehensive,2.438490245796393,0.6060606060606061,c1ccncc1
EN300-725762,O=Cc1ccc(N2CC(O)C2)cc1Cl,211.64,Comprehensive,2.317602043182017,0.6756756756756757,c1ccc(N2CCC2)cc1
EN300-726019,C[C@@H](O)C1CN(c2ccc(C=O)cn2)C1,206.24,Comprehensive,3.0041844073592987,1.0,c1ccc(N2CCC2)nc1
EN300-1806790,CC(C)(CO)CCCC=O,144.21,Comprehensive,2.793238597444745,0.6153846153846154,
EN300-725753,Cc1cc(C=O)cnc1N1CC(O)C1,192.21,Comprehensive,2.588021071522098,0.625,c1ccc(N2CCC2)nc1
EN300-725999,CC(O)C1CN(c2ccc(C=O)cn2)C1,206.24,Comprehensive,3.0041844073592987,1.0,c1ccc(N2CCC2)nc1
EN300-726199,O=Cc1ccc(N2CCC(O)CC2)cn1,206.24,Comprehensive,2.4304078951903207,0.7222222222222222,c1cncc(N2CCCCC2)c1
EN300-1595047,O=Cc1nnn(CCCCCO)c1C(F)(F)F,251.21,Comprehensive,2.9302147423756733,0.9705882352941176,c1c[nH]nn1
EN300-725400,O=Cc1ccc(N2CCC(O)CC2)nc1,206.24,Comprehensive,2.2521434944747565,0.7222222222222222,c1ccc(N2CCCCC2)nc1
EN300-95832,O=Cc1cn(CCO)nn1,141.13,Comprehensive,2.8208171688733152,0.5294117647058824,c1c[nH]nn1
EN300-7583895,CC(O)C#CC=O,98.1,Comprehensive,4.326911272828053,0.5454545454545454,
EN300-2971023,O=CCN1CCC(O)CC1,143.18,Comprehensive,2.414447388653535,0.5,C1CCNCC1
EN300-1619339,O=CC1(CCCO)CC1,128.17,Comprehensive,3.076826084148633,0.8181818181818182,C1CC1
EN300-725745,O=Cc1ccc(N2CC(O)C2)cc1,177.2,Comprehensive,2.040389750008828,0.6774193548387096,c1ccc(N2CCC2)cc1
EN300-6329886,O=Cc1ccc(OCCO)cn1,167.16,Comprehensive,2.3854700681951666,0.6285714285714286,c1ccncc1
EN300-726075,O=Cc1cnc(N2CCC[C@H]2CO)nc1,207.23,Comprehensive,3.027440840886066,1.0,c1cnc(N2CCCC2)nc1
EN300-26690979,O=CCn1cc(CCO)nn1,155.15,Comprehensive,2.894149715949835,0.7419354838709677,c1c[nH]nn1
EN300-725752,Cc1cc(N2CC(O)C2)ccc1C=O,191.23,Comprehensive,2.2710352415625827,0.6756756756756757,c1ccc(N2CCC2)cc1
EN300-725773,O=Cc1cc(F)c(N2CC(O)C2)c(F)c1,213.18,Comprehensive,2.4900327341885315,0.6857142857142857,c1ccc(N2CCC2)cc1
EN300-725747,O=Cc1ccc(N2CC(O)C2)nc1,178.19,Comprehensive,2.3687320577011324,0.7222222222222222,c1ccc(N2CCC2)nc1
EN300-52970232,CC(CC=O)CCO,116.16,Comprehensive,3.2022861265090032,0.46153846153846156,
EN300-1622738,CC(CO)CC1(C=O)CC1,142.2,Comprehensive,3.831209123985405,0.5172413793103449,C1CC1
EN300-725948,O=Cc1ccc(N2CCC[C@H]2CO)nc1,206.24,Comprehensive,2.838524561816298,1.0,c1ccc(N2CCCC2)nc1
EN300-1233663,O=Cc1cn(CCO)cn1,140.14,Comprehensive,3.0857336523898,0.6666666666666666,c1c[nH]cn1
EN300-725760,O=Cc1ccc(N2CC(O)C2)c(Cl)c1,211.64,Comprehensive,2.223644958161774,0.6756756756756757,c1ccc(N2CCC2)cc1
EN300-1620772,O=CC1(CC2CCC(O)CC2)CC1,182.26,Comprehensive,3.034008980778056,0.47058823529411764,C1CCC(CC2CC2)CC1
EN300-725751,Cc1cc(C=O)ccc1N1CC(O)C1,191.23,Comprehensive,2.2177275492548905,0.6756756756756757,c1ccc(N2CCC2)cc1
EN300-726009,C[C@H](O)C1CN(c2ccc(C=O)cn2)C1,206.24,Comprehensive,3.0041844073592987,1.0,c1ccc(N2CCC2)nc1
EN300-1595051,O=Cc1nnn(CCCCO)c1C(F)(F)F,237.18,Comprehensive,2.9915205683715875,0.9705882352941176,c1c[nH]nn1
EN300-725758,O=Cc1ccc(N2CC(O)C2)c(F)c1,195.19,Comprehensive,2.229387468283232,0.6857142857142857,c1ccc(N2CCC2)cc1
EN300-152311,O=CC#CCO,84.07,Comprehensive,3.748700740593853,0.6,
EN300-1619647,O=CC1(CCCO)CCC1,142.2,Comprehensive,2.903433469239616,0.8181818181818182,C1CCC1
EN300-726007,C[C@H](O)C1CN(c2ccc(C=O)cc2)C1,205.25,Comprehensive,2.715883844507516,1.0,c1ccc(N2CCC2)cc1
EN300-1652552,O=CC1CCN(CC(O)CF)CC1,189.23,Comprehensive,3.2633312824666465,0.6060606060606061,C1CCNCC1
EN300-726022,C[C@@H](O)C1CN(c2ccc(C=O)nc2)C1,206.24,Comprehensive,3.208587409235471,1.0,c1cncc(N2CCC2)c1
EN300-726002,CC(O)C1CN(c2ccc(C=O)nc2)C1,206.24,Comprehensive,3.208587409235471,1.0,c1cncc(N2CCC2)c1
EN300-26690952,CC(O)CC#CC=O,112.13,Comprehensive,4.17975865398153,0.48,
EN300-28276885,C#CCOC[C@@H]1CCCN1C(=O)OC(C)(C)C,239.31,Comprehensive,2.9845241678100827,1.0,C1CCNC1
EN300-1877702,C#CC1(c2ccc(NC(=O)OC(C)(C)C)cc2)CC1,257.33,Comprehensive,2.4744299389996307,0.6428571428571429,c1ccc(C2CC2)cc1
EN300-380023,C#CCN1CCN(C(=O)OC(C)(C)C)[C@@H](C)C1,238.33,Comprehensive,2.943698883529146,1.0,C1CNCCN1
EN300-217718,C#CC1CCN(C(=O)CNC(=O)OC(C)(C)C)CC1,266.34,Comprehensive,2.564837178818636,0.7560975609756098,C1CCNCC1
EN300-11982469,C#CCO[C@@H]1CCN(C(=O)OC(C)(C)C)C1,225.28,Comprehensive,2.984751725158567,0.8421052631578947,C1CCNC1
EN300-311599,C#CCN1CCC(NC(=O)OC(C)(C)C)CC1,238.33,Comprehensive,2.3169384881950705,0.7560975609756098,C1CCNCC1
EN300-6178933,C#CC1CC(NC(=O)OC(C)(C)C)C1,195.26,Comprehensive,2.7924036626152144,1.0,C1CCC1
EN300-237245,C#CCOC1CCN(C(=O)OC(C)(C)C)CC1,239.31,Comprehensive,2.453070260770321,0.8421052631578947,C1CCNCC1
EN300-26869154,C#CCCN1CCCN(C(=O)OC(C)(C)C)CC1.Cl,288.81,Comprehensive,2.3754369435245177,0.972972972972973,C1CNCCNC1
EN300-7138918,C#CCCCCCNC(=O)OC(C)(C)C,211.3,Comprehensive,2.242404657265455,1.0,
EN300-27686808,C#CC1CCC2(CC1)CC(NC(=O)OC(C)(C)C)C2,263.38,Comprehensive,3.5003981682900296,0.7692307692307693,C1CCC2(CC1)CCC2
EN300-6940671,C#CCN1CCC[C@@H]1CNC(=O)OC(C)(C)C,238.33,Comprehensive,2.9737301878769724,0.6888888888888889,C1CCNC1
EN300-1877992,C#CCCCN1CCN(C(=O)OC(C)(C)C)CC1,252.35,Comprehensive,2.234522490356122,0.9714285714285714,C1CNCCN1
EN300-27738708,C#CC(C)N1CCN(C(=O)OC(C)(C)C)CC1,238.33,Comprehensive,2.9753511912214545,0.6388888888888888,C1CNCCN1
EN300-1885616,C#CCCCCN1CCN(C(=O)OC(C)(C)C)CC1,266.38,Comprehensive,2.221805452400257,0.9166666666666666,C1CNCCN1
EN300-9405893,C#CCCCCN(C)C(=O)OC(C)(C)C,211.3,Comprehensive,2.4803485034193,0.9032258064516129,
EN300-256903,C#CCC1CCN(C(=O)OC(C)(C)C)CC1,223.31,Comprehensive,2.427557062110406,0.8333333333333334,C1CCNCC1
EN300-1879035,C#CC(C)C1CCN(C(=O)OC(C)(C)C)CC1,237.34,Comprehensive,3.067975806606068,0.7297297297297297,C1CCNCC1
EN300-133344,C#CC1CCN(C(=O)OC(C)(C)C)CC1,209.29,Comprehensive,2.5477850418808394,0.8181818181818182,C1CCNCC1
EN300-209720,C#CCCN1CCN(C(=O)OC(C)(C)C)CC1,238.33,Comprehensive,2.23221808685728,0.8888888888888888,C1CNCCN1
EN300-27159964,C#CCCN1CCC(NC(=O)OC(C)(C)C)CC1,252.35,Comprehensive,2.3277636206543946,0.7560975609756098,C1CCNCC1
EN300-45566146,C#CC1(C)CC(NC(=O)OC(C)(C)C)C1,209.29,Comprehensive,2.956074414350475,0.6410256410256411,C1CCC1
EN300-380022,C#CCN1CCN(C(=O)OC(C)(C)C)[C@H](C)C1,238.33,Comprehensive,2.943698883529146,1.0,C1CNCCN1
EN300-27735993,C#CC#CC1CN(C(=O)OC(C)(C)C)C1,205.25,Comprehensive,3.132498799277289,0.6486486486486487,C1CNC1
EN300-45562965,C#CC[C@H]1CCN(C(=O)OC(C)(C)C)C1,209.29,Comprehensive,2.98502580510789,1.0,C1CCNC1
EN300-1894292,C#CC(C)C1CN(C(=O)OC(C)(C)C)C1,209.29,Comprehensive,3.258537809156474,0.7297297297297297,C1CNC1
EN300-1874316,C#CC1(C2CCC(NC(=O)OC(C)(C)C)CC2)CC1,263.38,Comprehensive,2.819090572483793,0.6341463414634146,C1CCC(C2CC2)CC1
EN300-237246,C#CCOCC1CCN(C(=O)OC(C)(C)C)CC1,253.34,Comprehensive,2.4168056928678965,0.75,C1CCNCC1
EN300-6493702,C#CCOCCNC(=O)OC(C)(C)C,199.25,Comprehensive,2.405147945359497,0.9375,
EN300-7266539,C#CCCCCCCNC(=O)OC(C)(C)C,225.33,Comprehensive,2.224968511126507,1.0,
EN300-28276886,C#CCOC[C@H]1CCCN1C(=O)OC(C)(C)C,239.31,Comprehensive,2.9845241678100827,1.0,C1CCNC1
EN300-781762,C#CCCCNC(=O)OC(C)(C)C,183.25,Comprehensive,2.330419840506563,0.9,
EN300-6973453,C#CCN1CCC[C@@H](NC(=O)OC(C)(C)C)C1,238.33,Comprehensive,2.829660957107741,0.7560975609756098,C1CCNCC1
EN300-44828966,C#CC12CC(C3CN(C(=O)OC(C)(C)C)C3)(C1)C2,247.33,Comprehensive,3.933762915804424,0.6666666666666666,C1NCC1C12CC(C1)C2
EN300-7031376,C#CCN(C)CCCNC(=O)OC(C)(C)C,226.32,Comprehensive,2.473115508315365,0.6842105263157895,
EN300-4350217,C#Cc1ccc(NC(=O)OC(C)(C)C)cn1,218.25,Comprehensive,2.4238733411801743,0.625,c1ccncc1
EN300-52748295,C#Cc1cnc(CNC(=O)OC(C)(C)C)c(OC)c1,262.3,Comprehensive,2.5738887625290428,0.673469387755102,c1ccncc1
EN300-7387446,C#CCOCCOCCOCCOCCNC(=O)OC(C)(C)C,331.41,Comprehensive,2.577570301819988,1.0,
EN300-25071492,C#CC(C)(C)CC1CN(C(=O)OC(C)(C)C)C1,237.34,Comprehensive,2.884147440516765,0.6842105263157895,C1CNC1
EN300-33254213,C#CCN1CC(NC(=O)OC(C)(C)C)C1,210.27,Comprehensive,2.565871580342378,0.7560975609756098,C1CNC1
EN300-52441741,C#CCn1cnc(CNC(=O)OC(C)(C)C)n1,236.27,Comprehensive,2.989674943044569,0.6956521739130435,c1nc[nH]n1
EN300-52359687,C#CC(=O)N(C)C1CC(NC(=O)OC(C)(C)C)C1,252.31,Comprehensive,2.902634489537066,1.0,C1CCC1
EN300-53340032,C#Cc1nnc(N2CCN(C(=O)OC(C)(C)C)CC2)s1,294.37,Comprehensive,2.7754511800068222,0.5490196078431373,c1nnc(N2CCNCC2)s1
EN300-6493703,C#CCOCCOCCNC(=O)OC(C)(C)C,243.3,Comprehensive,2.44949434103788,1.0,
EN300-53167674,C#CCC1CC2(CCN(C(=O)OC(C)(C)C)CC2)C1,263.38,Comprehensive,3.288247942045686,0.7560975609756098,C1CC2(C1)CCNCC2
EN300-7123989,C#CCN(C)C1CN(C(=O)OC(C)(C)C)C1,224.3,Comprehensive,2.7516103890443926,0.75,C1CNC1
EN300-7022055,C#CC(=O)N1CC(NC(=O)OC(C)(C)C)C1,224.26,Comprehensive,2.7588509143727222,0.7894736842105263,C1CNC1
EN300-7156192,C#CC1CN(C(=O)CNC(=O)OC(C)(C)C)C1,238.28,Comprehensive,2.6700256727496487,0.7560975609756098,C1CNC1
EN300-7058910,C#CCC(C)CNC(=O)OC(C)(C)C,197.27,Comprehensive,3.0734028873807286,0.6470588235294118,
EN300-52220592,C#CCCCCC1CN(C(=O)OC(C)(C)C)C1,237.34,Comprehensive,2.5009558126097886,0.9166666666666666,C1CNC1
EN300-52776330,C#CCOCC1CN(C(=O)OC(C)(C)C)C1,225.28,Comprehensive,2.6083858379856952,0.75,C1CNC1
EN300-52365857,C#CC(=O)N1CC(CNC(=O)OC(C)(C)C)(OC)C1,268.14,Comprehensive,3.177453025157169,0.6304347826086957,C1CNC1
EN300-52368185,C#CC(=O)N(C)[C@H]1C[C@@H](NC(=O)OC(C)(C)C)C1,252.31,Comprehensive,2.902634489537066,1.0,C1CCC1
EN300-52358080,C#CC(=O)N(C)CCN1CCN(C(=O)OC(C)(C)C)CC1,295.38,Comprehensive,2.5536815325200823,0.6818181818181818,C1CNCCN1
EN300-52358086,C#CC(=O)N1CCC(CN(C)C(=O)OC(C)(C)C)CC1,280.36,Comprehensive,2.6499851712985496,0.7906976744186046,C1CCNCC1
EN300-52358095,C#CC(=O)N1CCC(C(C)NC(=O)OC(C)(C)C)CC1,280.36,Comprehensive,3.0872960796634814,1.0,C1CCNCC1
EN300-52361240,C#CC(=O)N(C)CC1CCN(C(=O)OC(C)(C)C)CC1,280.36,Comprehensive,2.634281542851525,0.8571428571428571,C1CCNCC1
EN300-52361252,C#CC(=O)N(C)CCCCN(C)C(=O)OC(C)(C)C,268.35,Comprehensive,2.7648800267270293,0.7837837837837838,
EN300-52358520,C#CC(=O)N(C)CC(=O)N1CCN(C(=O)OC(C)(C)C)CC1,309.36,Comprehensive,2.566929192730523,0.6818181818181818,C1CNCCN1
EN300-52358550,C#CC(=O)N1CCC(NC(=O)OC(C)(C)C)CC1,252.31,Comprehensive,2.494410618299608,0.85,C1CCNCC1
EN300-7233167,C#CC(=O)N(C)CCCNC(=O)OC(C)(C)C,240.3,Comprehensive,2.622866931490908,0.9166666666666666,
EN300-7324097,C#CC(=O)N(C)C1CN(C(=O)OC(C)(C)C)C1,238.28,Comprehensive,2.825842252681344,0.7435897435897436,C1CNC1
EN300-52365476,C#CC(=O)N(C)CCOCCCNC(=O)OC(C)(C)C,284.35,Comprehensive,2.6688133280474613,0.8536585365853658,
EN300-52368886,C#CC(=O)N(C)C1CC2(C1)CN(C(=O)OC(C)(C)C)C2,278.35,Comprehensive,3.594293979432969,0.6904761904761905,C1CC2(C1)CNC2
EN300-52362543,C#CC(=O)N1CCN(CC2CCN(C(=O)OC(C)(C)C)CC2)CC1,335.44,Comprehensive,2.509027209584424,0.7142857142857143,C1CC(CN2CCNCC2)CCN1
EN300-52368934,C#CC(=O)N1CCC[C@H]1CCNC(=O)OC(C)(C)C,266.34,Comprehensive,3.1103628741723828,0.6595744680851063,C1CCNC1
EN300-52358412,C#CC(=O)N1CCC(CNC(=O)OC(C)(C)C)CC1,266.34,Comprehensive,2.5243032421670506,0.8536585365853658,C1CCNCC1
EN300-52363051,C#CC(=O)N1CCC(C2CN(C(=O)OC(C)(C)C)C2)CC1,292.37,Comprehensive,2.661530708344257,0.8611111111111112,C1CC(C2CNC2)CCN1
EN300-52368960,C#CC(=O)N(C)CCCCCCCNC(=O)OC(C)(C)C,296.41,Comprehensive,2.5361859281244765,1.0,
EN300-45689164,C#Cc1ncc(NC(=O)OC(C)(C)C)cc1Cl,252.7,Comprehensive,2.611131197225172,0.6444444444444445,c1ccncc1
EN300-52365845,C#CC(=O)N1CCN(C(=O)CN(C)C(=O)OC(C)(C)C)CC1,309.36,Comprehensive,2.585745638353867,0.6444444444444445,C1CNCCN1
EN300-52367443,C#CC(=O)N1CCN(CCOCCNC(=O)OC(C)(C)C)CC1,325.4,Comprehensive,2.5299068059408665,0.8,C1CNCCN1
EN300-52358591,C#CC(=O)N1CCC(OCCCNC(=O)OC(C)(C)C)CC1,310.39,Comprehensive,2.60494181872522,0.6875,C1CCNCC1
EN300-52365673,C#CC(=O)N1CCC[C@@H](CNC(=O)OC(C)(C)C)C1,266.16,Comprehensive,2.9916796162538315,1.0,C1CCNCC1
EN300-52358317,C#CC(=O)N(C)C1CCN(C(=O)OC(C)(C)C)CC1,266.34,Comprehensive,2.6114390973706723,0.7435897435897436,C1CCNCC1
EN300-52210402,C#CCCCCC1CCN(C(=O)OC(C)(C)C)CC1,265.39,Comprehensive,2.325244209796706,0.918918918918919,C1CCNCC1
EN300-52368652,C#CC(=O)N1CCN(C2(C)CN(C(=O)OC(C)(C)C)C2)CC1,307.39,Comprehensive,2.9706352935262785,0.7222222222222222,C1CN(C2CNC2)CCN1
EN300-6940714,C#CC(=O)N1CC[C@H](NC(=O)OC(C)(C)C)C1,238.28,Comprehensive,3.0349265758368373,1.0,C1CCNC1
EN300-52359849,C#CC(=O)N1CCC(CCNC(=O)OC(C)(C)C)CC1,280.36,Comprehensive,2.543087590263232,0.7857142857142857,C1CCNCC1
EN300-52363771,C#CC(=O)N1CCC([C@H](C)NC(=O)OC(C)(C)C)CC1,280.36,Comprehensive,3.0872960796634814,1.0,C1CCNCC1
EN300-52360766,C#CC(=O)N1CCN(C2CN(C(=O)OC(C)(C)C)C2)CC1,293.36,Comprehensive,2.6262873017508515,0.775,C1CN(C2CNC2)CCN1
EN300-12449505,C#CCCCC1CCN(C(=O)OC(C)(C)C)CC1,251.37,Comprehensive,2.354811658331005,0.918918918918919,C1CCNCC1
EN300-52362753,C#CC(=O)N1CC2(CC(NC(=O)OC(C)(C)C)C2)C1,264.32,Comprehensive,3.477568968917973,0.6829268292682927,C1CC2(C1)CNC2
EN300-44829522,C#CCCCN1CCN(C(=O)OC(C)(C)C)CC1.Cl,288.81,Comprehensive,2.349480943524517,0.9714285714285714,C1CNCCN1
EN300-46590496,C#CCC1CC2(C1)CN(C(=O)OC(C)(C)C)C2,235.32,Comprehensive,3.5106105618508243,0.7560975609756098,C1CC2(C1)CNC2
EN300-52977482,C#CC(=O)N1CCN(CCCNC(=O)OC(C)(C)C)CC1,295.38,Comprehensive,2.4148007054524125,0.8,C1CNCCN1
EN300-1879572,C#CCCC1CCN(C(=O)OC(C)(C)C)CC1,237.34,Comprehensive,2.3864341403689835,0.8378378378378378,C1CCNCC1
EN300-7438646,C#CC#CCNC(=O)OC(C)(C)C,179.22,Comprehensive,2.954030247746383,0.6875,
EN300-52139595,C#C[C@H]1C[C@@H]1C1CN(C(=O)OC(C)(C)C)C1,221.3,Comprehensive,3.741314168696436,0.631578947368421,C1CC1C1CNC1
EN300-52151644,C#CC1(F)CC2(CCN(C(=O)OC(C)(C)C)CC2)C1,267.34,Comprehensive,3.5085701682900305,0.6923076923076923,C1CC2(C1)CCNCC2
