ID,SMILES,mw,Group,SA
EN300-725762,O=Cc1ccc(N2CC(O)C2)cc1Cl,211.64,Comprehensive,2.317602043182017
EN300-726019,C[C@@H](O)C1CN(c2ccc(C=O)cn2)C1,206.24,Comprehensive,3.0041844073592987
EN300-1806790,CC(C)(CO)CCCC=O,144.21,Comprehensive,2.793238597444745
EN300-725753,Cc1cc(C=O)cnc1N1CC(O)C1,192.21,Comprehensive,2.588021071522098
EN300-725999,CC(O)C1CN(c2ccc(C=O)cn2)C1,206.24,Comprehensive,3.0041844073592987
EN300-726199,O=Cc1ccc(N2CCC(O)CC2)cn1,206.24,Comprehensive,2.4304078951903207
EN300-1595047,O=Cc1nnn(CCCCCO)c1C(F)(F)F,251.21,Comprehensive,2.9302147423756733
EN300-725400,O=Cc1ccc(N2CCC(O)CC2)nc1,206.24,Comprehensive,2.2521434944747565
EN300-95832,O=Cc1cn(CCO)nn1,141.13,Comprehensive,2.8208171688733152
EN300-7583895,CC(O)C#CC=O,98.1,Comprehensive,4.326911272828053
EN300-2971023,O=CCN1CCC(O)CC1,143.18,Comprehensive,2.414447388653535
EN300-1619339,O=CC1(CCCO)CC1,128.17,Comprehensive,3.076826084148633
EN300-123851,O=CCCCCO,102.13,Comprehensive,2.354224396240678
EN300-28399863,O=Cc1cccc(CN2CCC(O)CC2)c1,219.28,Comprehensive,1.9791879402312755
EN300-8233356,O=Cc1ccc(CCCCO)cc1,178.23,Comprehensive,1.779315841484916
EN300-725745,O=Cc1ccc(N2CC(O)C2)cc1,177.2,Comprehensive,2.040389750008828
EN300-312631,O=Cc1ccc(OCCO)c(F)c1,184.16,Comprehensive,2.0150974423165184
EN300-6329886,O=Cc1ccc(OCCO)cn1,167.16,Comprehensive,2.3854700681951666
EN300-726075,O=Cc1cnc(N2CCC[C@H]2CO)nc1,207.23,Comprehensive,3.027440840886066
EN300-26690979,O=CCn1cc(CCO)nn1,155.15,Comprehensive,2.894149715949835
EN300-725655,O=Cc1cnc(N2CCC(O)CC2)nc1,207.23,Comprehensive,2.4492418844568693
EN300-726020,C[C@@H](O)C1CN(c2ncc(C=O)cn2)C1,207.23,Comprehensive,3.2133254955394115
EN300-373970,O=CCCCCCCCCO,158.24,Comprehensive,2.085284207264971
EN300-51763372,O=Cc1ccc(C(F)(F)CCO)cc1,200.18,Comprehensive,2.459627144396592
EN300-45749964,O=Cc1c(F)cc(CO)cc1F,172.13,Comprehensive,2.492736272946299
EN300-725752,Cc1cc(N2CC(O)C2)ccc1C=O,191.23,Comprehensive,2.2710352415625827
EN300-725773,O=Cc1cc(F)c(N2CC(O)C2)c(F)c1,213.18,Comprehensive,2.4900327341885315
EN300-725747,O=Cc1ccc(N2CC(O)C2)nc1,178.19,Comprehensive,2.3687320577011324
EN300-52970232,CC(CC=O)CCO,116.16,Comprehensive,3.2022861265090032
EN300-86333,O=CCCCO,88.11,Comprehensive,2.6140690098246218
EN300-1622738,CC(CO)CC1(C=O)CC1,142.2,Comprehensive,3.831209123985405
EN300-725948,O=Cc1ccc(N2CCC[C@H]2CO)nc1,206.24,Comprehensive,2.838524561816298
EN300-107705,O=Cc1cccc(CO)c1,136.15,Comprehensive,1.8827105754667208
EN300-305452,O=Cc1ccc(N2CCC(O)CC2)cc1,205.25,Comprehensive,1.9606207753334333
EN300-1233663,O=Cc1cn(CCO)cn1,140.14,Comprehensive,3.0857336523898
EN300-726000,CC(O)C1CN(c2ncc(C=O)cn2)C1,207.23,Comprehensive,3.2133254955394115
EN300-725760,O=Cc1ccc(N2CC(O)C2)c(Cl)c1,211.64,Comprehensive,2.223644958161774
EN300-1620772,O=CC1(CC2CCC(O)CC2)CC1,182.26,Comprehensive,3.034008980778056
EN300-725748,O=Cc1cnc(N2CC(O)C2)nc1,179.18,Comprehensive,2.606920519239596
EN300-725751,Cc1cc(C=O)ccc1N1CC(O)C1,191.23,Comprehensive,2.2177275492548905
EN300-726009,C[C@H](O)C1CN(c2ccc(C=O)cn2)C1,206.24,Comprehensive,3.0041844073592987
EN300-227949,CCOc1cc(C=O)ccc1OCCO,210.23,Comprehensive,1.9082452067160047
EN300-262820,O=Cc1ccc(CO)cc1,136.15,Comprehensive,1.7330682677744154
EN300-1595051,O=Cc1nnn(CCCCO)c1C(F)(F)F,237.18,Comprehensive,2.9915205683715875
EN300-116492,O=Cc1cccc(OCCO)c1,166.17,Comprehensive,1.857846086294716
EN300-725758,O=Cc1ccc(N2CC(O)C2)c(F)c1,195.19,Comprehensive,2.229387468283232
EN300-152311,O=CC#CCO,84.07,Comprehensive,3.748700740593853
EN300-1619647,O=CC1(CCCO)CCC1,142.2,Comprehensive,2.903433469239616
EN300-5168121,O=Cc1c(Cl)cc(CO)cc1Cl,205.04,Comprehensive,2.464048772946299
EN300-726007,C[C@H](O)C1CN(c2ccc(C=O)cc2)C1,205.25,Comprehensive,2.715883844507516
EN300-1652552,O=CC1CCN(CC(O)CF)CC1,189.23,Comprehensive,3.2633312824666465
EN300-257274,O=Cc1ccccc1OCCCCO,194.23,Comprehensive,1.8474128933844456
EN300-726010,C[C@H](O)C1CN(c2ncc(C=O)cn2)C1,207.23,Comprehensive,3.2133254955394115
EN300-726022,C[C@@H](O)C1CN(c2ccc(C=O)nc2)C1,206.24,Comprehensive,3.208587409235471
EN300-726002,CC(O)C1CN(c2ccc(C=O)nc2)C1,206.24,Comprehensive,3.208587409235471
EN300-26690952,CC(O)CC#CC=O,112.13,Comprehensive,4.17975865398153
EN300-28276885,C#CCOC[C@@H]1CCCN1C(=O)OC(C)(C)C,239.31,Comprehensive,2.9845241678100827
EN300-1902449,C#CC(C)c1ccc(NC(=O)OC(C)(C)C)cc1Cl,279.76,Comprehensive,2.9270206298284904
EN300-1877702,C#CC1(c2ccc(NC(=O)OC(C)(C)C)cc2)CC1,257.33,Comprehensive,2.4744299389996307
EN300-1902808,C#CCc1ccc(NC(=O)OC(C)(C)C)cc1F,249.28,Comprehensive,2.324550041376531
EN300-380023,C#CCN1CCN(C(=O)OC(C)(C)C)[C@@H](C)C1,238.33,Comprehensive,2.943698883529146
EN300-217718,C#CC1CCN(C(=O)CNC(=O)OC(C)(C)C)CC1,266.34,Comprehensive,2.5648371788186357
EN300-11982469,C#CCO[C@@H]1CCN(C(=O)OC(C)(C)C)C1,225.28,Comprehensive,2.984751725158567
EN300-1874312,C#CC(C)C1CCC(NC(=O)OC(C)(C)C)CC1,251.37,Comprehensive,3.082319458449735
EN300-311599,C#CCN1CCC(NC(=O)OC(C)(C)C)CC1,238.33,Comprehensive,2.3169384881950705
EN300-28278457,C#Cc1ccc(CNC(=O)OC(C)(C)C)c(F)c1,249.28,Comprehensive,2.2408385029149933
EN300-1871243,C#CCCc1ccc(Cl)c(NC(=O)OC(C)(C)C)c1,279.76,Comprehensive,2.270302337189676
EN300-1902240,C#CCCc1ccc(NC(=O)OC(C)(C)C)c(OC)c1,275.34,Comprehensive,2.205577333852977
EN300-6178933,C#CC1CC(NC(=O)OC(C)(C)C)C1,195.26,Comprehensive,2.7924036626152144
EN300-237245,C#CCOC1CCN(C(=O)OC(C)(C)C)CC1,239.31,Comprehensive,2.453070260770321
EN300-26869154,C#CCCN1CCCN(C(=O)OC(C)(C)C)CC1.Cl,288.81,Comprehensive,2.3754369435245177
EN300-7138918,C#CCCCCCNC(=O)OC(C)(C)C,211.3,Comprehensive,2.242404657265455
EN300-27686808,C#CC1CCC2(CC1)CC(NC(=O)OC(C)(C)C)C2,263.38,Comprehensive,3.5003981682900296
EN300-6940671,C#CCN1CCC[C@@H]1CNC(=O)OC(C)(C)C,238.33,Comprehensive,2.9737301878769724
EN300-1877700,C#CC(C)(C)c1ccc(NC(=O)OC(C)(C)C)cc1,259.34,Comprehensive,2.2802972512168243
EN300-7000680,C#C[C@H]1CC[C@@H](NC(=O)OC(C)(C)C)CC1,223.31,Comprehensive,2.5702046470835747
EN300-1872159,C#CCCc1cccc(NC(=O)OC(C)(C)C)c1,245.32,Comprehensive,2.140303652051569
EN300-28281068,C#CCOc1cccc(CNC(=O)OC(C)(C)C)c1,261.32,Comprehensive,2.0898196535836906
EN300-1877992,C#CCCCN1CCN(C(=O)OC(C)(C)C)CC1,252.35,Comprehensive,2.234522490356122
EN300-1878269,C#CCc1cccc(NC(=O)OC(C)(C)C)c1,231.29,Comprehensive,2.1731702607703234
EN300-27738708,C#CC(C)N1CCN(C(=O)OC(C)(C)C)CC1,238.33,Comprehensive,2.9753511912214545
EN300-1879653,C#CCc1ccc(NC(=O)OC(C)(C)C)cc1,231.29,Comprehensive,2.086559558429185
EN300-28281064,C#CCOc1ccccc1CNC(=O)OC(C)(C)C,261.32,Comprehensive,2.113347464234577
EN300-1885616,C#CCCCCN1CCN(C(=O)OC(C)(C)C)CC1,266.38,Comprehensive,2.221805452400257
EN300-1901145,C#CCCc1ccc(NC(=O)OC(C)(C)C)cc1F,263.31,Comprehensive,2.28275030099058
EN300-9405893,C#CCCCCN(C)C(=O)OC(C)(C)C,211.3,Comprehensive,2.4803485034193
EN300-256903,C#CCC1CCN(C(=O)OC(C)(C)C)CC1,223.31,Comprehensive,2.427557062110406
EN300-1879035,C#CC(C)C1CCN(C(=O)OC(C)(C)C)CC1,237.34,Comprehensive,3.067975806606068
EN300-133344,C#CC1CCN(C(=O)OC(C)(C)C)CC1,209.29,Comprehensive,2.5477850418808394
EN300-1874310,C#CCC1CCC(NC(=O)OC(C)(C)C)CC1,237.34,Comprehensive,2.480979290870657
EN300-1871378,C#CCCc1cc(NC(=O)OC(C)(C)C)ccc1Cl,279.76,Comprehensive,2.3091421561942003
EN300-28278117,C#CCOc1cccc(NC(=O)OC(C)(C)C)c1,247.29,Comprehensive,2.058735677169309
EN300-1878069,C#CCCc1ccc(NC(=O)OC(C)(C)C)cc1,245.32,Comprehensive,2.064203495065698
EN300-209720,C#CCCN1CCN(C(=O)OC(C)(C)C)CC1,238.33,Comprehensive,2.23221808685728
EN300-1877697,C#CC(C)c1ccc(NC(=O)OC(C)(C)C)cc1,245.32,Comprehensive,2.733860804603582
EN300-1884237,C#CCCc1cc(NC(=O)OC(C)(C)C)ccc1F,263.31,Comprehensive,2.316092382438544
EN300-27159964,C#CCCN1CCC(NC(=O)OC(C)(C)C)CC1,252.35,Comprehensive,2.3277636206543946
EN300-4305521,C#CCOc1ccc(NC(=O)OC(C)(C)C)cc1,247.29,Comprehensive,1.9828191936528248
EN300-6944325,C#C[C@H]1CC[C@H](CNC(=O)OC(C)(C)C)CC1,237.34,Comprehensive,2.5953244413723286
EN300-45566146,C#CC1(C)CC(NC(=O)OC(C)(C)C)C1,209.29,Comprehensive,2.956074414350475
EN300-380022,C#CCN1CCN(C(=O)OC(C)(C)C)[C@H](C)C1,238.33,Comprehensive,2.943698883529146
EN300-1902805,C#Cc1ccc(NC(=O)OC(C)(C)C)cc1F,235.25,Comprehensive,2.2286296587636336
EN300-27735993,C#CC#CC1CN(C(=O)OC(C)(C)C)C1,205.25,Comprehensive,3.132498799277289
EN300-45562965,C#CC[C@H]1CCN(C(=O)OC(C)(C)C)C1,209.29,Comprehensive,2.98502580510789
EN300-1894292,C#CC(C)C1CN(C(=O)OC(C)(C)C)C1,209.29,Comprehensive,3.258537809156474
EN300-315559,C#CC1CCC(NC(=O)OC(C)(C)C)CC1,223.31,Comprehensive,2.5702046470835747
EN300-1874316,C#CC1(C2CCC(NC(=O)OC(C)(C)C)CC2)CC1,263.38,Comprehensive,2.819090572483793
EN300-237246,C#CCOCC1CCN(C(=O)OC(C)(C)C)CC1,253.34,Comprehensive,2.4168056928678965
EN300-1886254,C#CC(C)c1ccc(NC(=O)OC(C)(C)C)c(C)c1,259.34,Comprehensive,2.856291706751568
EN300-6493702,C#CCOCCNC(=O)OC(C)(C)C,199.25,Comprehensive,2.405147945359497
EN300-1664556,C#CC12CC(NC(=O)OC(C)(C)C)(C1)C2,207.27,Comprehensive,3.902003843962316
EN300-6197433,C#Cc1cccc(CNC(=O)OC(C)(C)C)c1,231.29,Comprehensive,2.0724244413723305
EN300-7266539,C#CCCCCCCNC(=O)OC(C)(C)C,225.33,Comprehensive,2.224968511126507
EN300-28279527,C#CCO[C@H]1CC[C@H](NC(=O)OC(C)(C)C)CC1,253.34,Comprehensive,2.523672568849058
EN300-1901194,C#CCCc1ccc(NC(=O)OC(C)(C)C)c(Cl)c1,279.76,Comprehensive,2.254517721805062
EN300-1899799,C#CCCc1ccc(NC(=O)OC(C)(C)C)cc1OC,275.34,Comprehensive,2.245461949237592
EN300-28276886,C#CCOC[C@H]1CCCN1C(=O)OC(C)(C)C,239.31,Comprehensive,2.9845241678100827
EN300-781762,C#CCCCNC(=O)OC(C)(C)C,183.25,Comprehensive,2.330419840506563
EN300-6973453,C#CCN1CCC[C@@H](NC(=O)OC(C)(C)C)C1,238.33,Comprehensive,2.829660957107741
EN300-44828966,C#CC12CC(C3CN(C(=O)OC(C)(C)C)C3)(C1)C2,247.33,Comprehensive,3.933762915804424
EN300-7031376,C#CCN(C)CCCNC(=O)OC(C)(C)C,226.32,Comprehensive,2.473115508315365
EN300-1874314,C#CC(C)(C)C1CCC(NC(=O)OC(C)(C)C)CC1,265.39,Comprehensive,2.760185558909132
EN300-12721570,C#CCOc1ccc(CNC(=O)OC(C)(C)C)cc1,261.32,Comprehensive,2.024010481986055
EN300-4350217,C#Cc1ccc(NC(=O)OC(C)(C)C)cn1,218.25,Comprehensive,2.4238733411801743
EN300-1884528,C#CCCc1ccc(NC(=O)OC(C)(C)C)c(C)c1,259.34,Comprehensive,2.2137041471444263
EN300-1886251,C#CCc1ccc(NC(=O)OC(C)(C)C)c(C)c1,245.32,Comprehensive,2.246561579838069
EN300-52748295,C#Cc1cnc(CNC(=O)OC(C)(C)C)c(OC)c1,262.3,Comprehensive,2.5738887625290428
EN300-52568419,C#Cc1ccccc1OCCCNC(=O)OC(C)(C)C,275.34,Comprehensive,2.154008103083745
EN300-7094042,C#CC[C@H]1CC[C@@H](NC(=O)OC(C)(C)C)CC1,237.34,Comprehensive,2.480979290870657
EN300-7387446,C#CCOCCOCCOCCOCCNC(=O)OC(C)(C)C,331.41,Comprehensive,2.577570301819988
EN300-25071492,C#CC(C)(C)CC1CN(C(=O)OC(C)(C)C)C1,237.34,Comprehensive,2.884147440516765
EN300-33254213,C#CCN1CC(NC(=O)OC(C)(C)C)C1,210.27,Comprehensive,2.565871580342378
EN300-52441741,C#CCn1cnc(CNC(=O)OC(C)(C)C)n1,236.27,Comprehensive,2.989674943044569
EN300-52359687,C#CC(=O)N(C)C1CC(NC(=O)OC(C)(C)C)C1,252.31,Comprehensive,2.902634489537066
EN300-53340032,C#Cc1nnc(N2CCN(C(=O)OC(C)(C)C)CC2)s1,294.37,Comprehensive,2.7754511800068222
EN300-1902789,C#CCCc1ccc(NC(=O)OC(C)(C)C)cc1Cl,279.76,Comprehensive,2.266642608682888
EN300-6493703,C#CCOCCOCCNC(=O)OC(C)(C)C,243.3,Comprehensive,2.44949434103788
EN300-53167674,C#CCC1CC2(CCN(C(=O)OC(C)(C)C)CC2)C1,263.38,Comprehensive,3.288247942045686
EN300-7123989,C#CCN(C)C1CN(C(=O)OC(C)(C)C)C1,224.3,Comprehensive,2.7516103890443926
EN300-7022055,C#CC(=O)N1CC(NC(=O)OC(C)(C)C)C1,224.26,Comprehensive,2.7588509143727222
EN300-7156192,C#CC1CN(C(=O)CNC(=O)OC(C)(C)C)C1,238.28,Comprehensive,2.6700256727496487
EN300-32919074,C#CC(C)[C@H]1CC[C@@H](NC(=O)OC(C)(C)C)CC1,251.37,Comprehensive,3.082319458449735
EN300-7058910,C#CCC(C)CNC(=O)OC(C)(C)C,197.27,Comprehensive,3.0734028873807286
EN300-53271092,C#CCC12CC(NC(=O)OC(C)(C)C)(C1)C2,221.3,Comprehensive,3.941281094453606
EN300-52220592,C#CCCCCC1CN(C(=O)OC(C)(C)C)C1,237.34,Comprehensive,2.5009558126097886
EN300-52776330,C#CCOCC1CN(C(=O)OC(C)(C)C)C1,225.28,Comprehensive,2.6083858379856952
EN300-53485002,C#Cc1cccc(C[C@@H](NC(=O)OC(C)(C)C)C(F)(F)F)c1,313.32,Comprehensive,2.993558788848821
EN300-52365857,C#CC(=O)N1CC(CNC(=O)OC(C)(C)C)(OC)C1,268.14,Comprehensive,3.177453025157169
EN300-52368185,C#CC(=O)N(C)[C@H]1C[C@@H](NC(=O)OC(C)(C)C)C1,252.31,Comprehensive,2.902634489537066
EN300-52358080,C#CC(=O)N(C)CCN1CCN(C(=O)OC(C)(C)C)CC1,295.38,Comprehensive,2.5536815325200823
EN300-52358086,C#CC(=O)N1CCC(CN(C)C(=O)OC(C)(C)C)CC1,280.36,Comprehensive,2.6499851712985496
EN300-52358095,C#CC(=O)N1CCC(C(C)NC(=O)OC(C)(C)C)CC1,280.36,Comprehensive,3.0872960796634814
EN300-52361240,C#CC(=O)N(C)CC1CCN(C(=O)OC(C)(C)C)CC1,280.36,Comprehensive,2.634281542851525
EN300-52361252,C#CC(=O)N(C)CCCCN(C)C(=O)OC(C)(C)C,268.35,Comprehensive,2.7648800267270293
EN300-7392830,C#Cc1ccc(S(=O)(=O)N2CCN(C(=O)OC(C)(C)C)CC2)cc1,350.43,Comprehensive,2.1774399045817336
EN300-52358520,C#CC(=O)N(C)CC(=O)N1CCN(C(=O)OC(C)(C)C)CC1,309.36,Comprehensive,2.566929192730523
EN300-52358550,C#CC(=O)N1CCC(NC(=O)OC(C)(C)C)CC1,252.31,Comprehensive,2.4944106182996078
EN300-7233167,C#CC(=O)N(C)CCCNC(=O)OC(C)(C)C,240.3,Comprehensive,2.622866931490908
EN300-7324097,C#CC(=O)N(C)C1CN(C(=O)OC(C)(C)C)C1,238.28,Comprehensive,2.825842252681344
EN300-52365476,C#CC(=O)N(C)CCOCCCNC(=O)OC(C)(C)C,284.35,Comprehensive,2.6688133280474613
EN300-52368871,C#CC(=O)N1CCN(C(=O)C2CN(C(=O)OC(C)(C)C)C2)CC1,321.37,Comprehensive,2.5565362420785007
EN300-52368886,C#CC(=O)N(C)C1CC2(C1)CN(C(=O)OC(C)(C)C)C2,278.35,Comprehensive,3.594293979432969
EN300-52362543,C#CC(=O)N1CCN(CC2CCN(C(=O)OC(C)(C)C)CC2)CC1,335.44,Comprehensive,2.509027209584424
EN300-52368934,C#CC(=O)N1CCC[C@H]1CCNC(=O)OC(C)(C)C,266.34,Comprehensive,3.1103628741723828
EN300-52358412,C#CC(=O)N1CCC(CNC(=O)OC(C)(C)C)CC1,266.34,Comprehensive,2.5243032421670506
EN300-52363051,C#CC(=O)N1CCC(C2CN(C(=O)OC(C)(C)C)C2)CC1,292.37,Comprehensive,2.661530708344257
EN300-52368960,C#CC(=O)N(C)CCCCCCCNC(=O)OC(C)(C)C,296.41,Comprehensive,2.5361859281244765
EN300-45689164,C#Cc1ncc(NC(=O)OC(C)(C)C)cc1Cl,252.7,Comprehensive,2.611131197225172
EN300-52365845,C#CC(=O)N1CCN(C(=O)CN(C)C(=O)OC(C)(C)C)CC1,309.36,Comprehensive,2.585745638353867
EN300-52366758,C#CC(=O)N1CCC(CN2CC(NC(=O)OC(C)(C)C)C2)CC1,321.42,Comprehensive,2.707474512427927
EN300-52367443,C#CC(=O)N1CCN(CCOCCNC(=O)OC(C)(C)C)CC1,325.4,Comprehensive,2.5299068059408665
EN300-52358591,C#CC(=O)N1CCC(OCCCNC(=O)OC(C)(C)C)CC1,310.39,Comprehensive,2.60494181872522
EN300-52365673,C#CC(=O)N1CCC[C@@H](CNC(=O)OC(C)(C)C)C1,266.16,Comprehensive,2.9916796162538315
EN300-52358317,C#CC(=O)N(C)C1CCN(C(=O)OC(C)(C)C)CC1,266.34,Comprehensive,2.6114390973706723
EN300-52210402,C#CCCCCC1CCN(C(=O)OC(C)(C)C)CC1,265.39,Comprehensive,2.325244209796706
EN300-52369114,C#CC(=O)N1CCCN(C(=O)C2CN(C(=O)OC(C)(C)C)C2)CC1,335.4,Comprehensive,2.578124630913095
EN300-52368652,C#CC(=O)N1CCN(C2(C)CN(C(=O)OC(C)(C)C)C2)CC1,307.39,Comprehensive,2.9706352935262785
EN300-6940714,C#CC(=O)N1CC[C@H](NC(=O)OC(C)(C)C)C1,238.28,Comprehensive,3.0349265758368373
EN300-52359849,C#CC(=O)N1CCC(CCNC(=O)OC(C)(C)C)CC1,280.36,Comprehensive,2.543087590263232
EN300-52367347,C#CC(=O)N(C)[C@H]1CC[C@H](CNC(=O)OC(C)(C)C)CC1,294.19,Comprehensive,2.6721452687838188
EN300-52367380,C#CC(=O)N(C)C[C@H]1CC[C@H](N(C)C(=O)OC(C)(C)C)CC1,308.21,Comprehensive,2.834687548168189
EN300-52363771,C#CC(=O)N1CCC([C@H](C)NC(=O)OC(C)(C)C)CC1,280.36,Comprehensive,3.0872960796634814
EN300-52360766,C#CC(=O)N1CCN(C2CN(C(=O)OC(C)(C)C)C2)CC1,293.36,Comprehensive,2.6262873017508515
EN300-51996659,C#Cc1ccc(CCNC(=O)OC(C)(C)C)c(F)c1F,281.3,Comprehensive,2.521417101632366
EN300-52600988,C#Cc1ccc(CNC(=O)OC(C)(C)C)c(C)c1C,259.34,Comprehensive,2.468208943524516
EN300-1900861,C#Cc1ccc(NC(=O)OC(C)(C)C)c(Cl)c1,251.71,Comprehensive,2.1737250433790187
EN300-51798418,C#Cc1cc(F)c(CCCNC(=O)OC(C)(C)C)cc1OC,307.36,Comprehensive,2.4596380899116603
EN300-51838237,C#Cc1cc(F)c(CNC(=O)OC(C)(C)C)cc1Cl,283.73,Comprehensive,2.479393866601441
EN300-12449505,C#CCCCC1CCN(C(=O)OC(C)(C)C)CC1,251.37,Comprehensive,2.354811658331005
EN300-52362753,C#CC(=O)N1CC2(CC(NC(=O)OC(C)(C)C)C2)C1,264.32,Comprehensive,3.477568968917973
EN300-52359897,C#CC(=O)N1CCC2(CC1)CN(C(=O)OC(C)(C)C)C2,278.35,Comprehensive,3.253896660215005
EN300-52035723,C#Cc1ccc(C(F)(F)CCNC(=O)OC(C)(C)C)cc1,295.33,Comprehensive,2.570761752300301
EN300-23605473,C#Cc1cccc(OCCCNC(=O)OC(C)(C)C)c1,275.34,Comprehensive,2.1302506205662617
EN300-44829522,C#CCCCN1CCN(C(=O)OC(C)(C)C)CC1.Cl,288.81,Comprehensive,2.349480943524517
EN300-46590496,C#CCC1CC2(C1)CN(C(=O)OC(C)(C)C)C2,235.32,Comprehensive,3.5106105618508243
EN300-52977482,C#CC(=O)N1CCN(CCCNC(=O)OC(C)(C)C)CC1,295.38,Comprehensive,2.4148007054524125
EN300-22985084,C#Cc1ccc(CCNC(=O)OC(C)(C)C)cc1,245.32,Comprehensive,2.037460637922841
EN300-1874640,C#CCCC1CCC(NC(=O)OC(C)(C)C)CC1,251.37,Comprehensive,2.4427714699479584
EN300-7093949,C#Cc1ccc(NC(=O)OC(C)(C)C)c(F)c1,235.25,Comprehensive,2.166881966455941
EN300-1900869,C#CC(C)c1ccc(NC(=O)OC(C)(C)C)c(Cl)c1,279.76,Comprehensive,2.9062790913669527
EN300-1879572,C#CCCC1CCN(C(=O)OC(C)(C)C)CC1,237.34,Comprehensive,2.3864341403689835
EN300-1899408,C#CCc1ccc(NC(=O)OC(C)(C)C)cc1OC,261.32,Comprehensive,2.2796932874159204
EN300-1902443,C#Cc1ccc(NC(=O)OC(C)(C)C)cc1Cl,251.71,Comprehensive,2.2330511972251728
EN300-7438646,C#CC#CCNC(=O)OC(C)(C)C,179.22,Comprehensive,2.954030247746383
EN300-52139595,C#C[C@H]1C[C@@H]1C1CN(C(=O)OC(C)(C)C)C1,221.3,Comprehensive,3.741314168696436
EN300-52151644,C#CC1(F)CC2(CCN(C(=O)OC(C)(C)C)CC2)C1,267.34,Comprehensive,3.5085701682900305
EN300-52578741,C#Cc1ccc(CCCNC(=O)OC(C)(C)C)s1,265.37,Comprehensive,2.558432066494269
EN300-51986085,C#CCCCC1CN(C(=O)OC(C)(C)C)C1,223.31,Comprehensive,2.557253969853827
EN300-52365881,C#CC(=O)N1CCC[C@H](CNC(=O)OC(C)(C)C)C1,266.16,Comprehensive,2.9916796162538315
EN300-52362761,C#CC(=O)N(C)CC1CN(C(=O)OC(C)(C)C)C1,252.31,Comprehensive,2.8643920146206767
EN300-7108263,C#CC[C@H]1CC[C@H](NC(=O)OC(C)(C)C)CC1,237.34,Comprehensive,2.480979290870657
EN300-52359309,C#CCCCS(=O)(=O)N1CCN(C(=O)OC(C)(C)C)CC1,316.42,Comprehensive,2.4711090050475537
EN300-52367816,C#CC(=O)N1CC(OCCNC(=O)OC(C)(C)C)C1,268.31,Comprehensive,2.779608943524517
EN300-52359413,C#CC(=O)N1CCC2(CC1)CCN(C(=O)OC(C)(C)C)CC2,306.4,Comprehensive,3.1659695050291923
EN300-52358057,C#CC(=O)N1CCC(N(C)C(=O)OC(C)(C)C)CC1,266.34,Comprehensive,2.683516635832209
EN300-52366654,C#CCO[C@H]1CC[C@@H](NC(=O)OC(C)(C)C)CC1,253.34,Comprehensive,2.523672568849058
EN300-52365313,C#CC(=O)N(C)CC1(CNC(=O)OC(C)(C)C)CC1,266.34,Comprehensive,3.0533067143251458
EN300-7214704,C#CC(=O)N1CC[C@@H](NC(=O)OC(C)(C)C)C1,238.28,Comprehensive,3.0349265758368373
EN300-52360206,C#CC(=O)N(C)CCOCCNC(=O)OC(C)(C)C,270.33,Comprehensive,2.702056635832209
EN300-52365481,C#CC(=O)N(C)CCOCCCN(C)C(=O)OC(C)(C)C,298.38,Comprehensive,2.821835228823778
EN300-52365536,C#CC(=O)N1CCN(CCN2CCN(C(=O)OC(C)(C)C)CC2)CC1,350.46,Comprehensive,2.441554246210087
EN300-52360417,C#CC(=O)N(C)CCCCCCNC(=O)OC(C)(C)C,282.38,Comprehensive,2.5508388723145163
EN300-52368867,C#CC(=O)N1CCC2(CCC(NC(=O)OC(C)(C)C)CC2)C1,306.4,Comprehensive,3.3442225819522697
EN300-52358935,C#CC(=O)N1CCC(CCN(C)C(=O)OC(C)(C)C)CC1,294.39,Comprehensive,2.704095268783819
EN300-52366138,C#CC(=O)N(C)C[C@H]1CCN(C(=O)OC(C)(C)C)C1,266.34,Comprehensive,3.154510168290029
EN300-52359310,C#CCCS(=O)(=O)N1CCN(C(=O)OC(C)(C)C)CC1,302.39,Comprehensive,2.494134953591727
EN300-52362759,C#CC(=O)N1CCC2(C1)CN(C(=O)OC(C)(C)C)C2,264.32,Comprehensive,3.3977095529054147
EN300-52362762,C#CC(=O)N1CCC(C)(CNC(=O)OC(C)(C)C)CC1,280.36,Comprehensive,2.860519859252106
EN300-52362767,C#CC(=O)N1CC(CNC(=O)OC(C)(C)C)C1,238.28,Comprehensive,2.7566742741482493
EN300-52367781,C#CC(=O)N1CCN(C(C)CNC(=O)OC(C)(C)C)CC1,295.38,Comprehensive,3.040793669373506
EN300-28281074,C#CCOc1ccc(N(C)C(=O)OC(C)(C)C)cc1,261.32,Comprehensive,2.2600480385471435
EN300-52996768,C#CC(=O)N1CC[C@H](CNC(=O)OC(C)(C)C)C1,252.31,Comprehensive,3.02587907383435
EN300-52472112,C#CCOC1CCC(NC(=O)OC(C)(C)C)CC1,253.34,Comprehensive,2.523672568849058
EN300-52981413,C#CC(=O)N(C)CCCCNC(=O)OC(C)(C)C,254.33,Comprehensive,2.59759545872514
EN300-52851103,C#Cc1ccn(CCNC(=O)OC(C)(C)C)c(=O)c1,262.3,Comprehensive,2.602981975198725
EN300-37397758,C#CC1CC2(C1)CC(NC(=O)OC(C)(C)C)C2,235.32,Comprehensive,3.5238776947179566
EN300-52363049,C#CC(=O)N(C)CCC1CN(C(=O)OC(C)(C)C)C1,266.34,Comprehensive,2.861927436460153
